cluster_id,cluster_leader,canonical_name,name,frequency,score_to_leader,cluster_size,canonical_frequency,all_variants
719,CHIST-ERA,CHIST-ERA,Chist-Era,1,100.0,2,2,"CHIST-ERA, Chist-Era"
720,"Institute of Metallurgy and Materials Science of Polish Academy of Sciences, Committee of Materials Engineering and Metallurgy of Polish Academy of Sciences","Institute of Metallurgy and Materials Science of Polish Academy of Sciences, Committee of Materials Engineering and Metallurgy of Polish Academy of Sciences","Institute of Metallurgy and Materials Science of Polish Academy of Sciences, Committee of Materials Engineering and Metallurgy of Polish Academy of Sciences",1,100.0,1,1,"Institute of Metallurgy and Materials Science of Polish Academy of Sciences, Committee of Materials Engineering and Metallurgy of Polish Academy of Sciences"
721,EXCLI,EXCLI,EXCLI,1,100.0,1,1,EXCLI
722,Inside MAN,Inside MAN,Inside MAN,1,100.0,1,1,Inside MAN
723,Paris: Vrin,Paris: Vrin,Paris: Vrin,1,100.0,1,1,Paris: Vrin
724,St Petersburg State University,St Petersburg State University,St Petersburg State University,1,100.0,2,1,"St Petersburg State University, University of St Petersburg Press"
724,St Petersburg State University,St Petersburg State University,University of St Petersburg Press,1,100.0,2,1,"St Petersburg State University, University of St Petersburg Press"
725,"Volga Region State Academy of Physical Culture, Sport and Tourism.","Volga Region State Academy of Physical Culture, Sport and Tourism.","Volga Region State Academy of Physical Culture, Sport and Tourism.",1,100.0,1,1,"Volga Region State Academy of Physical Culture, Sport and Tourism."
726,SPIE,SPIE,SPIE,18,100.0,1,18,SPIE
727,Paranthropology,Paranthropology,Paranthropology,1,100.0,1,1,Paranthropology
728,University of Borås,University of Borås,University of Borås,2,100.0,1,2,University of Borås
729,The International Society for Optical Engineering,The International Society for Optical Engineering,International Society for Optical Engineering (SPIE),1,88.37209302325581,2,2,"International Society for Optical Engineering (SPIE), The International Society for Optical Engineering"
729,The International Society for Optical Engineering,The International Society for Optical Engineering,The International Society for Optical Engineering,2,100.0,2,2,"International Society for Optical Engineering (SPIE), The International Society for Optical Engineering"
730,Lancaster University/University of Sheffield,Lancaster University/University of Sheffield,Lancaster University and University of Sheffield,1,100.0,2,1,"Lancaster University and University of Sheffield, Lancaster University/University of Sheffield"
730,Lancaster University/University of Sheffield,Lancaster University/University of Sheffield,Lancaster University/University of Sheffield,1,100.0,2,1,"Lancaster University and University of Sheffield, Lancaster University/University of Sheffield"
731,European Union Studies Association New Zealand,European Union Studies Association New Zealand,European Union Studies Association New Zealand,1,100.0,1,1,European Union Studies Association New Zealand
732,European Analysis,European Analysis,European Analysis,1,100.0,1,1,European Analysis
733,Galileo Foundation,Galileo Foundation,Galileo Foundation,1,100.0,1,1,Galileo Foundation
734,Adis International,Adis International,Adis International,3,100.0,1,3,Adis International
735,International Society for Gravitational Physiology/Galileo Foundation,International Society for Gravitational Physiology/Galileo Foundation,International Society for Gravitational Physiology/Galileo Foundation,1,100.0,1,1,International Society for Gravitational Physiology/Galileo Foundation
736,DaNS - Society of Architects of Novi Sad,DaNS - Society of Architects of Novi Sad,DaNS - Society of Architects of Novi Sad,1,100.0,1,1,DaNS - Society of Architects of Novi Sad
737,Society of Garden Desginers,Society of Garden Desginers,Society of Garden Desginers,1,100.0,1,1,Society of Garden Desginers
738,Woodhead Publishing Limited,Woodhead Publishing Limited,Woodhead Publishing Limited,1,100.0,1,1,Woodhead Publishing Limited
739,American Society for Investigative Pathology,American Society for Investigative Pathology,American Society for Investigative Pathology,2,100.0,1,2,American Society for Investigative Pathology
740,"Society of College, National & University Libraries","Society of College, National & University Libraries","Society of College, National & University Libraries",4,100.0,1,4,"Society of College, National & University Libraries"
741,British Comparative Literature Association/Edinburgh University Press,British Comparative Literature Association/Edinburgh University Press,British Comparative Literature Association/Edinburgh University Press,1,100.0,1,1,British Comparative Literature Association/Edinburgh University Press
742,Association for Education in Journalism and Mass Communication,Association for Education in Journalism and Mass Communication,Association for Education in Journalism and Mass Communication,2,100.0,1,2,Association for Education in Journalism and Mass Communication
743,IAW Publishing,IAW Publishing,IAW Publishing,1,100.0,1,1,IAW Publishing
744,Lawrence Erlbaum Associates,Lawrence Erlbaum Associates,Lawrence Erlbaum Associates,1,100.0,2,1,"Lawrence Erlbaum Associates, Lawrence Erlbaum Associates, Inc."
744,Lawrence Erlbaum Associates,Lawrence Erlbaum Associates,"Lawrence Erlbaum Associates, Inc.",1,100.0,2,1,"Lawrence Erlbaum Associates, Lawrence Erlbaum Associates, Inc."
745,IGI Global,IGI Global,IGI Global,7,100.0,1,7,IGI Global
746,Spandidos Publications,Spandidos Publications,Spandidos Publications,1,100.0,1,1,Spandidos Publications
747,Association of Military Surgeons of the US,Association of Military Surgeons of the US,Association of Military Surgeons of the US,1,100.0,2,1,"Association of Military Surgeons of the U.S., Association of Military Surgeons of the US"
747,Association of Military Surgeons of the US,Association of Military Surgeons of the US,Association of Military Surgeons of the U.S.,1,92.6829268292683,2,1,"Association of Military Surgeons of the U.S., Association of Military Surgeons of the US"
748,IFO Institut fuer Wirtschaftsforschung,IFO Institut fuer Wirtschaftsforschung,IFO Institut fuer Wirtschaftsforschung,1,100.0,1,1,IFO Institut fuer Wirtschaftsforschung
749,Pergamon,Pergamon,Pergamon,60,100.0,2,60,"Pergamon, Pergamon Press"
749,Pergamon,Pergamon,Pergamon Press,2,100.0,2,60,"Pergamon, Pergamon Press"
750,UKSG,UKSG,UKSG,1,100.0,1,1,UKSG
751,"Eotvos Lorand University, Budapest [Eotvos Lorand Tudomanyegyetem, Department of English Studies]","Eotvos Lorand University, Budapest [Eotvos Lorand Tudomanyegyetem, Department of English Studies]","Eotvos Lorand University, Budapest [Eotvos Lorand Tudomanyegyetem, Department of English Studies]",1,100.0,1,1,"Eotvos Lorand University, Budapest [Eotvos Lorand Tudomanyegyetem, Department of English Studies]"
752,The Australian National University,The Australian National University,British Australian Studies Association,1,100.0,2,1,"British Australian Studies Association, The Australian National University"
752,The Australian National University,The Australian National University,The Australian National University,1,100.0,2,1,"British Australian Studies Association, The Australian National University"
753,IFLA,IFLA,IFLA,2,100.0,1,2,IFLA
754,UKOLN,UKOLN,UKOLN,1,100.0,1,1,UKOLN
755,Chartered Institute of Library and Information Professionals,Chartered Institute of Library and Information Professionals,Chartered Institute of Library and Information Professionals,1,100.0,2,1,"Chartered Institute of Library and Information Professionals, Chartered Institute of Library and Information Professionals (CILIP)"
755,Chartered Institute of Library and Information Professionals,Chartered Institute of Library and Information Professionals,Chartered Institute of Library and Information Professionals (CILIP),1,93.47826086956522,2,1,"Chartered Institute of Library and Information Professionals, Chartered Institute of Library and Information Professionals (CILIP)"
756,Florida State University,Florida State University,Florida State University,1,100.0,1,1,Florida State University
757,Mac Keith Press,Mac Keith Press,Mac Keith Press,2,100.0,1,2,Mac Keith Press
758,American Society for Micrbiology,American Society for Micrbiology,American Society for Micrbiology,1,100.0,1,1,American Society for Micrbiology
759,Haworth Press,Haworth Press,Haworth Press,1,100.0,2,1,"Haworth Press, Haworth Press, Inc."
759,Haworth Press,Haworth Press,"Haworth Press, Inc.",1,100.0,2,1,"Haworth Press, Haworth Press, Inc."
760,Howarth Press Inc.,Howarth Press Inc.,Howarth Press Inc.,1,100.0,1,1,Howarth Press Inc.
761,Informa Healthcare,Informa Healthcare,Informa Healthcare,27,100.0,1,27,Informa Healthcare
762,English Association,English Association,English Association,1,100.0,2,1,"English Association, School of English, University of Leeds"
762,English Association,English Association,"School of English, University of Leeds",1,70.0,2,1,"English Association, School of English, University of Leeds"
763,"University of Southern California, School of Cinema - Television","University of Southern California, School of Cinema - Television","University of Southern California, School of Cinema - Television",1,100.0,1,1,"University of Southern California, School of Cinema - Television"
764,MCP UP Ltd.,MCP UP Ltd.,MCP UP Ltd.,1,100.0,1,1,MCP UP Ltd.
765,MCB UP Ltd,MCB UP Ltd,MCB UP Ltd.,3,100.0,2,7,"MCB UP Ltd, MCB UP Ltd."
765,MCB UP Ltd,MCB UP Ltd,MCB UP Ltd,7,100.0,2,7,"MCB UP Ltd, MCB UP Ltd."
766,British Library Research and Development Department and Library & Information Technology Centre,British Library Research and Development Department and Library & Information Technology Centre,British Library Research and Development Department and Library & Information Technology Centre,1,100.0,1,1,British Library Research and Development Department and Library & Information Technology Centre
767,Chandos,Chandos,Chandos,1,100.0,1,1,Chandos
768,Corporation for National Research Initiatives,Corporation for National Research Initiatives,Corporation for National Research Initiatives,1,100.0,1,1,Corporation for National Research Initiatives
769,Shunbun International Co. Ltd.,Shunbun International Co. Ltd.,Shunbun International Co. Ltd.,1,100.0,1,1,Shunbun International Co. Ltd.
770,Association for Scottish Literature,Association for Scottish Literary Studies,Association for Scottish Literary Studies,6,88.88888888888889,3,6,"Association for Scottish Literary Studies, Association for Scottish Literature, The Association for Scottish Literary Studies"
770,Association for Scottish Literature,Association for Scottish Literary Studies,The Association for Scottish Literary Studies,1,88.88888888888889,3,6,"Association for Scottish Literary Studies, Association for Scottish Literature, The Association for Scottish Literary Studies"
770,Association for Scottish Literature,Association for Scottish Literary Studies,Association for Scottish Literature,1,100.0,3,6,"Association for Scottish Literary Studies, Association for Scottish Literature, The Association for Scottish Literary Studies"
771,Facet Publishing,Facet Publishing,Facet Publishing,2,100.0,1,2,Facet Publishing
772,Univerzita Komenského v Bratislave,Univerzita Komenského v Bratislave,Univerzita Komenského v Bratislave,1,100.0,1,1,Univerzita Komenského v Bratislave
773,The Royal Society of New Zealand,The Royal Society of New Zealand,The Royal Society of New Zealand,1,100.0,1,1,The Royal Society of New Zealand
774,W B Saunders,W.B. Saunders Co.,W.B. Saunders Co. Ltd.,2,88.88888888888889,4,6,"W B Saunders, W.B. Saunders, W.B. Saunders Co., W.B. Saunders Co. Ltd."
